date_key,day_id,date,year,quarter,month,month_name,year_month,day_of_month,wday,weekday_name,is_weekend,wm_yr_wk,weekday,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
20141207,d_1409,2014-12-07,2014,4,12,December,2014-12,7,2,Sunday,1,11445,Sunday,,,,,1,1,0
20141208,d_1410,2014-12-08,2014,4,12,December,2014-12,8,3,Monday,0,11445,Monday,,,,,1,0,1
20141209,d_1411,2014-12-09,2014,4,12,December,2014-12,9,4,Tuesday,0,11445,Tuesday,,,,,1,1,1
20141210,d_1412,2014-12-10,2014,4,12,December,2014-12,10,5,Wednesday,0,11445,Wednesday,,,,,1,0,0
20141211,d_1413,2014-12-11,2014,4,12,December,2014-12,11,6,Thursday,0,11445,Thursday,,,,,0,1,1
20141212,d_1414,2014-12-12,2014,4,12,December,2014-12,12,7,Friday,0,11445,Friday,,,,,0,1,1
20141213,d_1415,2014-12-13,2014,4,12,December,2014-12,13,1,Saturday,1,11446,Saturday,,,,,0,1,0
20141214,d_1416,2014-12-14,2014,4,12,December,2014-12,14,2,Sunday,1,11446,Sunday,,,,,0,0,1
20141215,d_1417,2014-12-15,2014,4,12,December,2014-12,15,3,Monday,0,11446,Monday,,,,,0,1,1
20141216,d_1418,2014-12-16,2014,4,12,December,2014-12,16,4,Tuesday,0,11446,Tuesday,,,,,0,0,0
20141217,d_1419,2014-12-17,2014,4,12,December,2014-12,17,5,Wednesday,0,11446,Wednesday,,,,,0,0,0
20141218,d_1420,2014-12-18,2014,4,12,December,2014-12,18,6,Thursday,0,11446,Thursday,,,,,0,0,0
20141219,d_1421,2014-12-19,2014,4,12,December,2014-12,19,7,Friday,0,11446,Friday,,,,,0,0,0
20141220,d_1422,2014-12-20,2014,4,12,December,2014-12,20,1,Saturday,1,11447,Saturday,,,,,0,0,0
20141221,d_1423,2014-12-21,2014,4,12,December,2014-12,21,2,Sunday,1,11447,Sunday,,,,,0,0,0
20141222,d_1424,2014-12-22,2014,4,12,December,2014-12,22,3,Monday,0,11447,Monday,,,,,0,0,0
20141223,d_1425,2014-12-23,2014,4,12,December,2014-12,23,4,Tuesday,0,11447,Tuesday,,,,,0,0,0
20141224,d_1426,2014-12-24,2014,4,12,December,2014-12,24,5,Wednesday,0,11447,Wednesday,Chanukah End,Religious,,,0,0,0
20141225,d_1427,2014-12-25,2014,4,12,December,2014-12,25,6,Thursday,0,11447,Thursday,Christmas,National,,,0,0,0
20141226,d_1428,2014-12-26,2014,4,12,December,2014-12,26,7,Friday,0,11447,Friday,,,,,0,0,0
20141227,d_1429,2014-12-27,2014,4,12,December,2014-12,27,1,Saturday,1,11448,Saturday,,,,,0,0,0
20141228,d_1430,2014-12-28,2014,4,12,December,2014-12,28,2,Sunday,1,11448,Sunday,,,,,0,0,0
20141229,d_1431,2014-12-29,2014,4,12,December,2014-12,29,3,Monday,0,11448,Monday,,,,,0,0,0
20141230,d_1432,2014-12-30,2014,4,12,December,2014-12,30,4,Tuesday,0,11448,Tuesday,,,,,0,0,0
20141231,d_1433,2014-12-31,2014,4,12,December,2014-12,31,5,Wednesday,0,11448,Wednesday,,,,,0,0,0
20150101,d_1434,2015-01-01,2015,1,1,January,2015-01,1,6,Thursday,0,11448,Thursday,NewYear,National,,,1,1,0
20150102,d_1435,2015-01-02,2015,1,1,January,2015-01,2,7,Friday,0,11448,Friday,,,,,1,0,1
20150103,d_1436,2015-01-03,2015,1,1,January,2015-01,3,1,Saturday,1,11449,Saturday,,,,,1,1,1
20150104,d_1437,2015-01-04,2015,1,1,January,2015-01,4,2,Sunday,1,11449,Sunday,,,,,1,0,0
20150105,d_1438,2015-01-05,2015,1,1,January,2015-01,5,3,Monday,0,11449,Monday,,,,,1,1,1
20150106,d_1439,2015-01-06,2015,1,1,January,2015-01,6,4,Tuesday,0,11449,Tuesday,,,,,1,1,1
20150107,d_1440,2015-01-07,2015,1,1,January,2015-01,7,5,Wednesday,0,11449,Wednesday,OrthodoxChristmas,Religious,,,1,1,0
20150108,d_1441,2015-01-08,2015,1,1,January,2015-01,8,6,Thursday,0,11449,Thursday,,,,,1,0,1
20150109,d_1442,2015-01-09,2015,1,1,January,2015-01,9,7,Friday,0,11449,Friday,,,,,1,1,1
20150110,d_1443,2015-01-10,2015,1,1,January,2015-01,10,1,Saturday,1,11450,Saturday,,,,,1,0,0
20150111,d_1444,2015-01-11,2015,1,1,January,2015-01,11,2,Sunday,1,11450,Sunday,,,,,0,1,1
20150112,d_1445,2015-01-12,2015,1,1,January,2015-01,12,3,Monday,0,11450,Monday,,,,,0,1,1
20150113,d_1446,2015-01-13,2015,1,1,January,2015-01,13,4,Tuesday,0,11450,Tuesday,,,,,0,1,0
20150114,d_1447,2015-01-14,2015,1,1,January,2015-01,14,5,Wednesday,0,11450,Wednesday,,,,,0,0,1
20150115,d_1448,2015-01-15,2015,1,1,January,2015-01,15,6,Thursday,0,11450,Thursday,,,,,0,1,1
20150116,d_1449,2015-01-16,2015,1,1,January,2015-01,16,7,Friday,0,11450,Friday,,,,,0,0,0
20150117,d_1450,2015-01-17,2015,1,1,January,2015-01,17,1,Saturday,1,11451,Saturday,,,,,0,0,0
20150118,d_1451,2015-01-18,2015,1,1,January,2015-01,18,2,Sunday,1,11451,Sunday,,,,,0,0,0
20150119,d_1452,2015-01-19,2015,1,1,January,2015-01,19,3,Monday,0,11451,Monday,MartinLutherKingDay,National,,,0,0,0
20150120,d_1453,2015-01-20,2015,1,1,January,2015-01,20,4,Tuesday,0,11451,Tuesday,,,,,0,0,0
20150121,d_1454,2015-01-21,2015,1,1,January,2015-01,21,5,Wednesday,0,11451,Wednesday,,,,,0,0,0
20150122,d_1455,2015-01-22,2015,1,1,January,2015-01,22,6,Thursday,0,11451,Thursday,,,,,0,0,0
20150123,d_1456,2015-01-23,2015,1,1,January,2015-01,23,7,Friday,0,11451,Friday,,,,,0,0,0
20150124,d_1457,2015-01-24,2015,1,1,January,2015-01,24,1,Saturday,1,11452,Saturday,,,,,0,0,0
20150125,d_1458,2015-01-25,2015,1,1,January,2015-01,25,2,Sunday,1,11452,Sunday,,,,,0,0,0
20150126,d_1459,2015-01-26,2015,1,1,January,2015-01,26,3,Monday,0,11452,Monday,,,,,0,0,0
20150127,d_1460,2015-01-27,2015,1,1,January,2015-01,27,4,Tuesday,0,11452,Tuesday,,,,,0,0,0
20150128,d_1461,2015-01-28,2015,1,1,January,2015-01,28,5,Wednesday,0,11452,Wednesday,,,,,0,0,0
20150129,d_1462,2015-01-29,2015,1,1,January,2015-01,29,6,Thursday,0,11452,Thursday,,,,,0,0,0
20150130,d_1463,2015-01-30,2015,1,1,January,2015-01,30,7,Friday,0,11452,Friday,,,,,0,0,0
20150131,d_1464,2015-01-31,2015,1,1,January,2015-01,31,1,Saturday,1,11501,Saturday,,,,,0,0,0
20150201,d_1465,2015-02-01,2015,1,2,February,2015-02,1,2,Sunday,1,11501,Sunday,SuperBowl,Sporting,,,1,1,0
20150202,d_1466,2015-02-02,2015,1,2,February,2015-02,2,3,Monday,0,11501,Monday,,,,,1,0,1
20150203,d_1467,2015-02-03,2015,1,2,February,2015-02,3,4,Tuesday,0,11501,Tuesday,,,,,1,1,1
20150204,d_1468,2015-02-04,2015,1,2,February,2015-02,4,5,Wednesday,0,11501,Wednesday,,,,,1,0,0
20150205,d_1469,2015-02-05,2015,1,2,February,2015-02,5,6,Thursday,0,11501,Thursday,,,,,1,1,1
20150206,d_1470,2015-02-06,2015,1,2,February,2015-02,6,7,Friday,0,11501,Friday,,,,,1,1,1
20150207,d_1471,2015-02-07,2015,1,2,February,2015-02,7,1,Saturday,1,11502,Saturday,,,,,1,1,0
20150208,d_1472,2015-02-08,2015,1,2,February,2015-02,8,2,Sunday,1,11502,Sunday,,,,,1,0,1
20150209,d_1473,2015-02-09,2015,1,2,February,2015-02,9,3,Monday,0,11502,Monday,,,,,1,1,1
20150210,d_1474,2015-02-10,2015,1,2,February,2015-02,10,4,Tuesday,0,11502,Tuesday,,,,,1,0,0
20150211,d_1475,2015-02-11,2015,1,2,February,2015-02,11,5,Wednesday,0,11502,Wednesday,,,,,0,1,1
20150212,d_1476,2015-02-12,2015,1,2,February,2015-02,12,6,Thursday,0,11502,Thursday,,,,,0,1,1
20150213,d_1477,2015-02-13,2015,1,2,February,2015-02,13,7,Friday,0,11502,Friday,,,,,0,1,0
20150214,d_1478,2015-02-14,2015,1,2,February,2015-02,14,1,Saturday,1,11503,Saturday,ValentinesDay,Cultural,,,0,0,1
20150215,d_1479,2015-02-15,2015,1,2,February,2015-02,15,2,Sunday,1,11503,Sunday,,,,,0,1,1
20150216,d_1480,2015-02-16,2015,1,2,February,2015-02,16,3,Monday,0,11503,Monday,PresidentsDay,National,,,0,0,0
20150217,d_1481,2015-02-17,2015,1,2,February,2015-02,17,4,Tuesday,0,11503,Tuesday,,,,,0,0,0
20150218,d_1482,2015-02-18,2015,1,2,February,2015-02,18,5,Wednesday,0,11503,Wednesday,LentStart,Religious,,,0,0,0
20150219,d_1483,2015-02-19,2015,1,2,February,2015-02,19,6,Thursday,0,11503,Thursday,,,,,0,0,0
20150220,d_1484,2015-02-20,2015,1,2,February,2015-02,20,7,Friday,0,11503,Friday,,,,,0,0,0
20150221,d_1485,2015-02-21,2015,1,2,February,2015-02,21,1,Saturday,1,11504,Saturday,,,,,0,0,0
20150222,d_1486,2015-02-22,2015,1,2,February,2015-02,22,2,Sunday,1,11504,Sunday,,,,,0,0,0
20150223,d_1487,2015-02-23,2015,1,2,February,2015-02,23,3,Monday,0,11504,Monday,,,,,0,0,0
20150224,d_1488,2015-02-24,2015,1,2,February,2015-02,24,4,Tuesday,0,11504,Tuesday,,,,,0,0,0
20150225,d_1489,2015-02-25,2015,1,2,February,2015-02,25,5,Wednesday,0,11504,Wednesday,LentWeek2,Religious,,,0,0,0
20150226,d_1490,2015-02-26,2015,1,2,February,2015-02,26,6,Thursday,0,11504,Thursday,,,,,0,0,0
20150227,d_1491,2015-02-27,2015,1,2,February,2015-02,27,7,Friday,0,11504,Friday,,,,,0,0,0
20150228,d_1492,2015-02-28,2015,1,2,February,2015-02,28,1,Saturday,1,11505,Saturday,,,,,0,0,0
20150301,d_1493,2015-03-01,2015,1,3,March,2015-03,1,2,Sunday,1,11505,Sunday,,,,,1,1,0
20150302,d_1494,2015-03-02,2015,1,3,March,2015-03,2,3,Monday,0,11505,Monday,,,,,1,0,1
20150303,d_1495,2015-03-03,2015,1,3,March,2015-03,3,4,Tuesday,0,11505,Tuesday,,,,,1,1,1
20150304,d_1496,2015-03-04,2015,1,3,March,2015-03,4,5,Wednesday,0,11505,Wednesday,,,,,1,0,0
20150305,d_1497,2015-03-05,2015,1,3,March,2015-03,5,6,Thursday,0,11505,Thursday,Purim End,Religious,,,1,1,1
20150306,d_1498,2015-03-06,2015,1,3,March,2015-03,6,7,Friday,0,11505,Friday,,,,,1,1,1
20150307,d_1499,2015-03-07,2015,1,3,March,2015-03,7,1,Saturday,1,11506,Saturday,,,,,1,1,0
20150308,d_1500,2015-03-08,2015,1,3,March,2015-03,8,2,Sunday,1,11506,Sunday,,,,,1,0,1
20150309,d_1501,2015-03-09,2015,1,3,March,2015-03,9,3,Monday,0,11506,Monday,,,,,1,1,1
20150310,d_1502,2015-03-10,2015,1,3,March,2015-03,10,4,Tuesday,0,11506,Tuesday,,,,,1,0,0
20150311,d_1503,2015-03-11,2015,1,3,March,2015-03,11,5,Wednesday,0,11506,Wednesday,,,,,0,1,1
20150312,d_1504,2015-03-12,2015,1,3,March,2015-03,12,6,Thursday,0,11506,Thursday,,,,,0,1,1
20150313,d_1505,2015-03-13,2015,1,3,March,2015-03,13,7,Friday,0,11506,Friday,,,,,0,1,0
20150314,d_1506,2015-03-14,2015,1,3,March,2015-03,14,1,Saturday,1,11507,Saturday,,,,,0,0,1
20150315,d_1507,2015-03-15,2015,1,3,March,2015-03,15,2,Sunday,1,11507,Sunday,,,,,0,1,1
20150316,d_1508,2015-03-16,2015,1,3,March,2015-03,16,3,Monday,0,11507,Monday,,,,,0,0,0
20150317,d_1509,2015-03-17,2015,1,3,March,2015-03,17,4,Tuesday,0,11507,Tuesday,StPatricksDay,Cultural,,,0,0,0
20150318,d_1510,2015-03-18,2015,1,3,March,2015-03,18,5,Wednesday,0,11507,Wednesday,,,,,0,0,0
20150319,d_1511,2015-03-19,2015,1,3,March,2015-03,19,6,Thursday,0,11507,Thursday,,,,,0,0,0
20150320,d_1512,2015-03-20,2015,1,3,March,2015-03,20,7,Friday,0,11507,Friday,,,,,0,0,0
20150321,d_1513,2015-03-21,2015,1,3,March,2015-03,21,1,Saturday,1,11508,Saturday,,,,,0,0,0
20150322,d_1514,2015-03-22,2015,1,3,March,2015-03,22,2,Sunday,1,11508,Sunday,,,,,0,0,0
20150323,d_1515,2015-03-23,2015,1,3,March,2015-03,23,3,Monday,0,11508,Monday,,,,,0,0,0
20150324,d_1516,2015-03-24,2015,1,3,March,2015-03,24,4,Tuesday,0,11508,Tuesday,,,,,0,0,0
20150325,d_1517,2015-03-25,2015,1,3,March,2015-03,25,5,Wednesday,0,11508,Wednesday,,,,,0,0,0
20150326,d_1518,2015-03-26,2015,1,3,March,2015-03,26,6,Thursday,0,11508,Thursday,,,,,0,0,0
20150327,d_1519,2015-03-27,2015,1,3,March,2015-03,27,7,Friday,0,11508,Friday,,,,,0,0,0
20150328,d_1520,2015-03-28,2015,1,3,March,2015-03,28,1,Saturday,1,11509,Saturday,,,,,0,0,0
20150329,d_1521,2015-03-29,2015,1,3,March,2015-03,29,2,Sunday,1,11509,Sunday,,,,,0,0,0
20150330,d_1522,2015-03-30,2015,1,3,March,2015-03,30,3,Monday,0,11509,Monday,,,,,0,0,0
20150331,d_1523,2015-03-31,2015,1,3,March,2015-03,31,4,Tuesday,0,11509,Tuesday,,,,,0,0,0
20150401,d_1524,2015-04-01,2015,2,4,April,2015-04,1,5,Wednesday,0,11509,Wednesday,,,,,1,1,0
20150402,d_1525,2015-04-02,2015,2,4,April,2015-04,2,6,Thursday,0,11509,Thursday,,,,,1,0,1
20150403,d_1526,2015-04-03,2015,2,4,April,2015-04,3,7,Friday,0,11509,Friday,,,,,1,1,1
20150404,d_1527,2015-04-04,2015,2,4,April,2015-04,4,1,Saturday,1,11510,Saturday,,,,,1,0,0
20150405,d_1528,2015-04-05,2015,2,4,April,2015-04,5,2,Sunday,1,11510,Sunday,Easter,Cultural,,,1,1,1
20150406,d_1529,2015-04-06,2015,2,4,April,2015-04,6,3,Monday,0,11510,Monday,,,,,1,1,1
20150407,d_1530,2015-04-07,2015,2,4,April,2015-04,7,4,Tuesday,0,11510,Tuesday,,,,,1,1,0
20150408,d_1531,2015-04-08,2015,2,4,April,2015-04,8,5,Wednesday,0,11510,Wednesday,,,,,1,0,1
20150409,d_1532,2015-04-09,2015,2,4,April,2015-04,9,6,Thursday,0,11510,Thursday,,,,,1,1,1
20150410,d_1533,2015-04-10,2015,2,4,April,2015-04,10,7,Friday,0,11510,Friday,,,,,1,0,0
20150411,d_1534,2015-04-11,2015,2,4,April,2015-04,11,1,Saturday,1,11511,Saturday,Pesach End,Religious,,,0,1,1
20150412,d_1535,2015-04-12,2015,2,4,April,2015-04,12,2,Sunday,1,11511,Sunday,OrthodoxEaster,Religious,,,0,1,1
20150413,d_1536,2015-04-13,2015,2,4,April,2015-04,13,3,Monday,0,11511,Monday,,,,,0,1,0
20150414,d_1537,2015-04-14,2015,2,4,April,2015-04,14,4,Tuesday,0,11511,Tuesday,,,,,0,0,1
20150415,d_1538,2015-04-15,2015,2,4,April,2015-04,15,5,Wednesday,0,11511,Wednesday,,,,,0,1,1
20150416,d_1539,2015-04-16,2015,2,4,April,2015-04,16,6,Thursday,0,11511,Thursday,,,,,0,0,0
20150417,d_1540,2015-04-17,2015,2,4,April,2015-04,17,7,Friday,0,11511,Friday,,,,,0,0,0
20150418,d_1541,2015-04-18,2015,2,4,April,2015-04,18,1,Saturday,1,11512,Saturday,,,,,0,0,0
20150419,d_1542,2015-04-19,2015,2,4,April,2015-04,19,2,Sunday,1,11512,Sunday,,,,,0,0,0
20150420,d_1543,2015-04-20,2015,2,4,April,2015-04,20,3,Monday,0,11512,Monday,,,,,0,0,0
20150421,d_1544,2015-04-21,2015,2,4,April,2015-04,21,4,Tuesday,0,11512,Tuesday,,,,,0,0,0
20150422,d_1545,2015-04-22,2015,2,4,April,2015-04,22,5,Wednesday,0,11512,Wednesday,,,,,0,0,0
20150423,d_1546,2015-04-23,2015,2,4,April,2015-04,23,6,Thursday,0,11512,Thursday,,,,,0,0,0
20150424,d_1547,2015-04-24,2015,2,4,April,2015-04,24,7,Friday,0,11512,Friday,,,,,0,0,0
20150425,d_1548,2015-04-25,2015,2,4,April,2015-04,25,1,Saturday,1,11513,Saturday,,,,,0,0,0
20150426,d_1549,2015-04-26,2015,2,4,April,2015-04,26,2,Sunday,1,11513,Sunday,,,,,0,0,0
20150427,d_1550,2015-04-27,2015,2,4,April,2015-04,27,3,Monday,0,11513,Monday,,,,,0,0,0
20150428,d_1551,2015-04-28,2015,2,4,April,2015-04,28,4,Tuesday,0,11513,Tuesday,,,,,0,0,0
20150429,d_1552,2015-04-29,2015,2,4,April,2015-04,29,5,Wednesday,0,11513,Wednesday,,,,,0,0,0
20150430,d_1553,2015-04-30,2015,2,4,April,2015-04,30,6,Thursday,0,11513,Thursday,,,,,0,0,0
20150501,d_1554,2015-05-01,2015,2,5,May,2015-05,1,7,Friday,0,11513,Friday,,,,,1,1,0
20150502,d_1555,2015-05-02,2015,2,5,May,2015-05,2,1,Saturday,1,11514,Saturday,,,,,1,0,1
20150503,d_1556,2015-05-03,2015,2,5,May,2015-05,3,2,Sunday,1,11514,Sunday,,,,,1,1,1
20150504,d_1557,2015-05-04,2015,2,5,May,2015-05,4,3,Monday,0,11514,Monday,,,,,1,0,0
20150505,d_1558,2015-05-05,2015,2,5,May,2015-05,5,4,Tuesday,0,11514,Tuesday,Cinco De Mayo,Cultural,,,1,1,1
20150506,d_1559,2015-05-06,2015,2,5,May,2015-05,6,5,Wednesday,0,11514,Wednesday,,,,,1,1,1
20150507,d_1560,2015-05-07,2015,2,5,May,2015-05,7,6,Thursday,0,11514,Thursday,,,,,1,1,0
20150508,d_1561,2015-05-08,2015,2,5,May,2015-05,8,7,Friday,0,11514,Friday,,,,,1,0,1
20150509,d_1562,2015-05-09,2015,2,5,May,2015-05,9,1,Saturday,1,11515,Saturday,,,,,1,1,1
20150510,d_1563,2015-05-10,2015,2,5,May,2015-05,10,2,Sunday,1,11515,Sunday,Mother's day,Cultural,,,1,0,0
20150511,d_1564,2015-05-11,2015,2,5,May,2015-05,11,3,Monday,0,11515,Monday,,,,,0,1,1
20150512,d_1565,2015-05-12,2015,2,5,May,2015-05,12,4,Tuesday,0,11515,Tuesday,,,,,0,1,1
20150513,d_1566,2015-05-13,2015,2,5,May,2015-05,13,5,Wednesday,0,11515,Wednesday,,,,,0,1,0
20150514,d_1567,2015-05-14,2015,2,5,May,2015-05,14,6,Thursday,0,11515,Thursday,,,,,0,0,1
20150515,d_1568,2015-05-15,2015,2,5,May,2015-05,15,7,Friday,0,11515,Friday,,,,,0,1,1
20150516,d_1569,2015-05-16,2015,2,5,May,2015-05,16,1,Saturday,1,11516,Saturday,,,,,0,0,0
20150517,d_1570,2015-05-17,2015,2,5,May,2015-05,17,2,Sunday,1,11516,Sunday,,,,,0,0,0
20150518,d_1571,2015-05-18,2015,2,5,May,2015-05,18,3,Monday,0,11516,Monday,,,,,0,0,0
20150519,d_1572,2015-05-19,2015,2,5,May,2015-05,19,4,Tuesday,0,11516,Tuesday,,,,,0,0,0
20150520,d_1573,2015-05-20,2015,2,5,May,2015-05,20,5,Wednesday,0,11516,Wednesday,,,,,0,0,0
20150521,d_1574,2015-05-21,2015,2,5,May,2015-05,21,6,Thursday,0,11516,Thursday,,,,,0,0,0
20150522,d_1575,2015-05-22,2015,2,5,May,2015-05,22,7,Friday,0,11516,Friday,,,,,0,0,0
20150523,d_1576,2015-05-23,2015,2,5,May,2015-05,23,1,Saturday,1,11517,Saturday,,,,,0,0,0
20150524,d_1577,2015-05-24,2015,2,5,May,2015-05,24,2,Sunday,1,11517,Sunday,,,,,0,0,0
20150525,d_1578,2015-05-25,2015,2,5,May,2015-05,25,3,Monday,0,11517,Monday,MemorialDay,National,,,0,0,0
20150526,d_1579,2015-05-26,2015,2,5,May,2015-05,26,4,Tuesday,0,11517,Tuesday,,,,,0,0,0
20150527,d_1580,2015-05-27,2015,2,5,May,2015-05,27,5,Wednesday,0,11517,Wednesday,,,,,0,0,0
20150528,d_1581,2015-05-28,2015,2,5,May,2015-05,28,6,Thursday,0,11517,Thursday,,,,,0,0,0
20150529,d_1582,2015-05-29,2015,2,5,May,2015-05,29,7,Friday,0,11517,Friday,,,,,0,0,0
20150530,d_1583,2015-05-30,2015,2,5,May,2015-05,30,1,Saturday,1,11518,Saturday,,,,,0,0,0
20150531,d_1584,2015-05-31,2015,2,5,May,2015-05,31,2,Sunday,1,11518,Sunday,,,,,0,0,0
20150601,d_1585,2015-06-01,2015,2,6,June,2015-06,1,3,Monday,0,11518,Monday,,,,,1,1,0
20150602,d_1586,2015-06-02,2015,2,6,June,2015-06,2,4,Tuesday,0,11518,Tuesday,,,,,1,0,1
20150603,d_1587,2015-06-03,2015,2,6,June,2015-06,3,5,Wednesday,0,11518,Wednesday,,,,,1,1,1
20150604,d_1588,2015-06-04,2015,2,6,June,2015-06,4,6,Thursday,0,11518,Thursday,NBAFinalsStart,Sporting,,,1,0,0
20150605,d_1589,2015-06-05,2015,2,6,June,2015-06,5,7,Friday,0,11518,Friday,,,,,1,1,1
20150606,d_1590,2015-06-06,2015,2,6,June,2015-06,6,1,Saturday,1,11519,Saturday,,,,,1,1,1
20150607,d_1591,2015-06-07,2015,2,6,June,2015-06,7,2,Sunday,1,11519,Sunday,,,,,1,1,0
20150608,d_1592,2015-06-08,2015,2,6,June,2015-06,8,3,Monday,0,11519,Monday,,,,,1,0,1
20150609,d_1593,2015-06-09,2015,2,6,June,2015-06,9,4,Tuesday,0,11519,Tuesday,,,,,1,1,1
20150610,d_1594,2015-06-10,2015,2,6,June,2015-06,10,5,Wednesday,0,11519,Wednesday,,,,,1,0,0
20150611,d_1595,2015-06-11,2015,2,6,June,2015-06,11,6,Thursday,0,11519,Thursday,,,,,0,1,1
20150612,d_1596,2015-06-12,2015,2,6,June,2015-06,12,7,Friday,0,11519,Friday,,,,,0,1,1
20150613,d_1597,2015-06-13,2015,2,6,June,2015-06,13,1,Saturday,1,11520,Saturday,,,,,0,1,0
20150614,d_1598,2015-06-14,2015,2,6,June,2015-06,14,2,Sunday,1,11520,Sunday,,,,,0,0,1
20150615,d_1599,2015-06-15,2015,2,6,June,2015-06,15,3,Monday,0,11520,Monday,,,,,0,1,1
20150616,d_1600,2015-06-16,2015,2,6,June,2015-06,16,4,Tuesday,0,11520,Tuesday,NBAFinalsEnd,Sporting,,,0,0,0
20150617,d_1601,2015-06-17,2015,2,6,June,2015-06,17,5,Wednesday,0,11520,Wednesday,,,,,0,0,0
20150618,d_1602,2015-06-18,2015,2,6,June,2015-06,18,6,Thursday,0,11520,Thursday,Ramadan starts,Religious,,,0,0,0
20150619,d_1603,2015-06-19,2015,2,6,June,2015-06,19,7,Friday,0,11520,Friday,,,,,0,0,0
20150620,d_1604,2015-06-20,2015,2,6,June,2015-06,20,1,Saturday,1,11521,Saturday,,,,,0,0,0
20150621,d_1605,2015-06-21,2015,2,6,June,2015-06,21,2,Sunday,1,11521,Sunday,Father's day,Cultural,,,0,0,0
20150622,d_1606,2015-06-22,2015,2,6,June,2015-06,22,3,Monday,0,11521,Monday,,,,,0,0,0
20150623,d_1607,2015-06-23,2015,2,6,June,2015-06,23,4,Tuesday,0,11521,Tuesday,,,,,0,0,0
20150624,d_1608,2015-06-24,2015,2,6,June,2015-06,24,5,Wednesday,0,11521,Wednesday,,,,,0,0,0
20150625,d_1609,2015-06-25,2015,2,6,June,2015-06,25,6,Thursday,0,11521,Thursday,,,,,0,0,0
20150626,d_1610,2015-06-26,2015,2,6,June,2015-06,26,7,Friday,0,11521,Friday,,,,,0,0,0
20150627,d_1611,2015-06-27,2015,2,6,June,2015-06,27,1,Saturday,1,11522,Saturday,,,,,0,0,0
20150628,d_1612,2015-06-28,2015,2,6,June,2015-06,28,2,Sunday,1,11522,Sunday,,,,,0,0,0
20150629,d_1613,2015-06-29,2015,2,6,June,2015-06,29,3,Monday,0,11522,Monday,,,,,0,0,0
20150630,d_1614,2015-06-30,2015,2,6,June,2015-06,30,4,Tuesday,0,11522,Tuesday,,,,,0,0,0
20150701,d_1615,2015-07-01,2015,3,7,July,2015-07,1,5,Wednesday,0,11522,Wednesday,,,,,1,1,0
20150702,d_1616,2015-07-02,2015,3,7,July,2015-07,2,6,Thursday,0,11522,Thursday,,,,,1,0,1
20150703,d_1617,2015-07-03,2015,3,7,July,2015-07,3,7,Friday,0,11522,Friday,,,,,1,1,1
20150704,d_1618,2015-07-04,2015,3,7,July,2015-07,4,1,Saturday,1,11523,Saturday,IndependenceDay,National,,,1,0,0
20150705,d_1619,2015-07-05,2015,3,7,July,2015-07,5,2,Sunday,1,11523,Sunday,,,,,1,1,1
20150706,d_1620,2015-07-06,2015,3,7,July,2015-07,6,3,Monday,0,11523,Monday,,,,,1,1,1
20150707,d_1621,2015-07-07,2015,3,7,July,2015-07,7,4,Tuesday,0,11523,Tuesday,,,,,1,1,0
20150708,d_1622,2015-07-08,2015,3,7,July,2015-07,8,5,Wednesday,0,11523,Wednesday,,,,,1,0,1
20150709,d_1623,2015-07-09,2015,3,7,July,2015-07,9,6,Thursday,0,11523,Thursday,,,,,1,1,1
20150710,d_1624,2015-07-10,2015,3,7,July,2015-07,10,7,Friday,0,11523,Friday,,,,,1,0,0
20150711,d_1625,2015-07-11,2015,3,7,July,2015-07,11,1,Saturday,1,11524,Saturday,,,,,0,1,1
20150712,d_1626,2015-07-12,2015,3,7,July,2015-07,12,2,Sunday,1,11524,Sunday,,,,,0,1,1
20150713,d_1627,2015-07-13,2015,3,7,July,2015-07,13,3,Monday,0,11524,Monday,,,,,0,1,0
20150714,d_1628,2015-07-14,2015,3,7,July,2015-07,14,4,Tuesday,0,11524,Tuesday,,,,,0,0,1
20150715,d_1629,2015-07-15,2015,3,7,July,2015-07,15,5,Wednesday,0,11524,Wednesday,,,,,0,1,1
20150716,d_1630,2015-07-16,2015,3,7,July,2015-07,16,6,Thursday,0,11524,Thursday,,,,,0,0,0
20150717,d_1631,2015-07-17,2015,3,7,July,2015-07,17,7,Friday,0,11524,Friday,,,,,0,0,0
20150718,d_1632,2015-07-18,2015,3,7,July,2015-07,18,1,Saturday,1,11525,Saturday,Eid al-Fitr,Religious,,,0,0,0
20150719,d_1633,2015-07-19,2015,3,7,July,2015-07,19,2,Sunday,1,11525,Sunday,,,,,0,0,0
20150720,d_1634,2015-07-20,2015,3,7,July,2015-07,20,3,Monday,0,11525,Monday,,,,,0,0,0
20150721,d_1635,2015-07-21,2015,3,7,July,2015-07,21,4,Tuesday,0,11525,Tuesday,,,,,0,0,0
20150722,d_1636,2015-07-22,2015,3,7,July,2015-07,22,5,Wednesday,0,11525,Wednesday,,,,,0,0,0
20150723,d_1637,2015-07-23,2015,3,7,July,2015-07,23,6,Thursday,0,11525,Thursday,,,,,0,0,0
20150724,d_1638,2015-07-24,2015,3,7,July,2015-07,24,7,Friday,0,11525,Friday,,,,,0,0,0
20150725,d_1639,2015-07-25,2015,3,7,July,2015-07,25,1,Saturday,1,11526,Saturday,,,,,0,0,0
